ID,GO
PBANKA_0923900,GO:0000290
PBANKA_0108600,GO:0005681
PBANKA_0203300,GO:0008270
PBANKA_0402600,GO:0071976
PBANKA_1209100,GO:0016020
PBANKA_0516800,GO:0005739
PBANKA_1035500,GO:0042147
PBANKA_0514100,GO:0003676
PBANKA_1315700,GO:1990225
PBANKA_0617100,GO:0006412
PBANKA_0622400,GO:0005871
PBANKA_1131000,GO:0015078
PBANKA_0702800,GO:0045454
PBANKA_0305300,GO:0006364
PBANKA_1431900,GO:0055114
PBANKA_1116300,GO:0008924
PBANKA_1346600,GO:0005524
PBANKA_1330700,GO:0003735
PBANKA_0607100,GO:0005758
PBANKA_1302600,GO:0003896
PBANKA_1124900,GO:0016491
PBANKA_1243000,GO:0016409
PBANKA_1237500,GO:0005686
PBANKA_0942900,GO:0000287
PBANKA_0418200,GO:0003924
PBANKA_1311300,GO:0070258
PBANKA_0102500,GO:0008033
PBANKA_1113800,GO:0005634
PBANKA_1314100,GO:0008270
PBANKA_0942900,GO:0004826
PBANKA_0932200,GO:0003755
PBANKA_0306700,GO:0005328
PBANKA_0403100,GO:0045454
PBANKA_1345600,GO:0003746
PBANKA_1427500,GO:0000062
PBANKA_1319200,GO:0016192
PBANKA_1029300,GO:0003735
PBANKA_1445800,GO:0003924
PBANKA_1302900,GO:0016021
PBANKA_1345600,GO:0003924
PBANKA_0605300,GO:0006413
PBANKA_0310900,GO:0005832
PBANKA_1352900,GO:0005622
PBANKA_0610400,GO:0046872
PBANKA_0938500,GO:0048037
PBANKA_0831300,GO:0000413
PBANKA_1035900,GO:0020003
PBANKA_0811700,GO:0016192
PBANKA_1027700,GO:0004844
PBANKA_1017700,GO:0008121
PBANKA_1357700,GO:0006207
PBANKA_1228400,GO:0009298
PBANKA_1141700,GO:0006412
PBANKA_1364300,GO:0006072
PBANKA_1031100,GO:0003887
PBANKA_1036600,GO:0009186
PBANKA_1014000,GO:0055114
PBANKA_0610000,GO:0005622
PBANKA_1445100,GO:0051603
PBANKA_0929900,GO:0006950
PBANKA_1208400,GO:0005739
PBANKA_0105400,GO:0006888
PBANKA_1414100,GO:0016780
PBANKA_0518500,GO:0007264
PBANKA_0602000,GO:0005634
PBANKA_1202700,GO:0003676
PBANKA_1006800,GO:0005730
PBANKA_0517600,GO:0004190
PBANKA_1418300,GO:0005794
PBANKA_0513900,GO:0006260
PBANKA_1011400,GO:0003918
PBANKA_1427000,GO:0005737
PBANKA_1457300,GO:0050660
PBANKA_1462800,GO:0000154
PBANKA_1016400,GO:0055085
PBANKA_0916100,GO:0003676
PBANKA_0909800,GO:0003723
PBANKA_1241800,GO:0005524
PBANKA_0911200,GO:0006412
PBANKA_1344000,GO:0008270
PBANKA_1118700,GO:0003824
PBANKA_0303800,GO:0020011
PBANKA_1313800,GO:0005525
PBANKA_0203800,GO:0005524
PBANKA_0619600,GO:0070966
PBANKA_1113200,GO:0030150
PBANKA_0715600,GO:0016787
PBANKA_0805600,GO:0005737
PBANKA_0935000,GO:0006260
PBANKA_0105200,GO:0043484
PBANKA_0834300,GO:0005815
PBANKA_0514600,GO:0005737
PBANKA_1104900,GO:0016021
PBANKA_1213600,GO:0004817
PBANKA_0918200,GO:0016868
PBANKA_0915600,GO:0005215
PBANKA_0938300,GO:0045454
PBANKA_0932400,GO:0006508
PBANKA_0101200,GO:0005525
PBANKA_0106400,GO:0000287
PBANKA_1219500,GO:0006855
PBANKA_1431900,GO:0042803
PBANKA_1331900,GO:0003676
PBANKA_1005300,GO:0005634
PBANKA_1332000,GO:0003723
PBANKA_0203100,GO:0016773
PBANKA_1143600,GO:0003676
PBANKA_0810700,GO:0020025
PBANKA_1314800,GO:0005525
PBANKA_1317500,GO:0004345
PBANKA_1303800,GO:0008152
PBANKA_0102200,GO:0008270
PBANKA_1221200,GO:0005840
PBANKA_0712400,GO:0032040
PBANKA_1438100,GO:0006611
PBANKA_0937700,GO:0003735
PBANKA_1450100,GO:0032259
PBANKA_1111800,GO:0005524
PBANKA_0926400,GO:0005524
PBANKA_API00170,GO:0003899
PBANKA_0938700,GO:0005737
PBANKA_1332400,GO:0005737
PBANKA_1327000,GO:0006383
PBANKA_1244600,GO:0008524
PBANKA_1123500,GO:0005634
PBANKA_0927000,GO:0004672
PBANKA_0515800,GO:0046872
PBANKA_1143500,GO:0005622
PBANKA_1036800,GO:0006298
PBANKA_1339900,GO:0016192
PBANKA_0312600,GO:0008270
PBANKA_0208700,GO:0032259
PBANKA_1024100,GO:0000027
PBANKA_0941200,GO:0008452
PBANKA_1441900,GO:0005524
PBANKA_1214000,GO:0042026
PBANKA_1010900,GO:0006468
PBANKA_0829800,GO:0005669
PBANKA_0608500,GO:0016020
PBANKA_0709200,GO:0031124
PBANKA_1428900,GO:0005634
PBANKA_1423500,GO:0005622
PBANKA_1145700,GO:0005681
PBANKA_0928500,GO:0004222
PBANKA_0703100,GO:0003676
PBANKA_1464700,GO:0005524
PBANKA_1419100,GO:0006099
PBANKA_1459800,GO:0010181
PBANKA_1456500,GO:0003676
PBANKA_1320700,GO:0042803
PBANKA_0903500,GO:0006810
PBANKA_0930300,GO:0006913
PBANKA_1011900,GO:0030515
PBANKA_0601500,GO:0009452
PBANKA_0703700,GO:0005524
PBANKA_0206400,GO:0008299
PBANKA_1434200,GO:0005737
PBANKA_0804300,GO:0006298
PBANKA_1203400,GO:0042274
PBANKA_1300500,GO:0005525
PBANKA_0818900,GO:0005783
PBANKA_1426500,GO:0019005
PBANKA_0831100,GO:0008270
PBANKA_0405400,GO:0003735
PBANKA_0209500,GO:0003676
PBANKA_1112900,GO:0005634
PBANKA_1301400,GO:0019773
PBANKA_1010700,GO:0008616
PBANKA_0719200,GO:0003729
PBANKA_0413800,GO:0046812
PBANKA_1303600,GO:0032259
PBANKA_0104300,GO:0051726
PBANKA_1211400,GO:0004842
PBANKA_1302900,GO:0020002
PBANKA_0509800,GO:0006825
PBANKA_1356900,GO:0046540
PBANKA_0943500,GO:0020011
PBANKA_0922300,GO:0004829
PBANKA_0506700,GO:0005739
PBANKA_0214400,GO:0005634
PBANKA_1438900,GO:0003934
PBANKA_0203300,GO:0005665
PBANKA_1120000,GO:0003700
PBANKA_1211000,GO:0006177
PBANKA_1137100,GO:0008168
PBANKA_1103300,GO:0020005
PBANKA_0607100,GO:0045039
PBANKA_1218400,GO:0006888
PBANKA_0410100,GO:0020011
PBANKA_1301200,GO:0070847
PBANKA_1415600,GO:0003678
PBANKA_0903900,GO:0005198
PBANKA_1010500,GO:0051879
PBANKA_1112300,GO:0016020
PBANKA_1347800,GO:0005737
PBANKA_1310400,GO:0005509
PBANKA_1223800,GO:0015991
PBANKA_0715200,GO:0006413
PBANKA_0930500,GO:0004831
PBANKA_1432300,GO:0020009
PBANKA_0102300,GO:0015369
PBANKA_1010300,GO:0005634
PBANKA_1433200,GO:0005680
PBANKA_0202000,GO:0003743
PBANKA_1320700,GO:0004190
PBANKA_0609800,GO:0003677
PBANKA_1203300,GO:0005524
PBANKA_1233500,GO:0003723
PBANKA_0808200,GO:0005839
PBANKA_1429600,GO:0005737
PBANKA_1424600,GO:0005737
PBANKA_0701900,GO:0020009
PBANKA_0602500,GO:0003725
PBANKA_1446900,GO:0050660
PBANKA_1106800,GO:0006508
PBANKA_1232500,GO:0031369
PBANKA_1407300,GO:0003677
PBANKA_1410300,GO:0008237
PBANKA_1218500,GO:0043666
PBANKA_1304400,GO:0000256
PBANKA_1313700,GO:0005524
PBANKA_1325600,GO:0004832
PBANKA_1237200,GO:0005840
PBANKA_1109000,GO:0008270
PBANKA_1407300,GO:0015074
PBANKA_0521800,GO:0032790
PBANKA_1122900,GO:0046835
PBANKA_1405800,GO:0003676
PBANKA_1454100,GO:0004176
PBANKA_1308600,GO:0004332
PBANKA_0714900,GO:0050660
PBANKA_1328900,GO:0015269
PBANKA_1021900,GO:0003899
PBANKA_0941900,GO:0046982
PBANKA_0308700,GO:0001522
PBANKA_0815600,GO:0008023
PBANKA_1218400,GO:0031201
PBANKA_0102200,GO:0020036
PBANKA_0524800,GO:0020005
PBANKA_0904100,GO:0006886
PBANKA_0106600,GO:0032451
PBANKA_1127300,GO:0006281
PBANKA_0803500,GO:0015078
PBANKA_1226600,GO:0005874
PBANKA_0708000,GO:0006888
PBANKA_0914600,GO:0006396
PBANKA_1216600,GO:0042493
PBANKA_1231600,GO:0003700
PBANKA_1131400,GO:0004197
PBANKA_1115300,GO:0009986
PBANKA_0413600,GO:0005634
PBANKA_1230800,GO:0009443
PBANKA_0932100,GO:0018345
PBANKA_1445600,GO:0005524
PBANKA_1428700,GO:0003743
PBANKA_1440000,GO:0002161
PBANKA_1340400,GO:0019752
PBANKA_0906500,GO:0006412
PBANKA_0102900,GO:0006355
PBANKA_1450300,GO:0033178
PBANKA_0511800,GO:0031965
PBANKA_0926700,GO:0042493
PBANKA_API00370,GO:0006412
PBANKA_1446700,GO:0006418
PBANKA_0618800,GO:0005524
PBANKA_1355800,GO:0003899
PBANKA_0808000,GO:0005524
PBANKA_1228000,GO:0051920
PBANKA_0608300,GO:0005524
PBANKA_1218200,GO:0006457
PBANKA_1035600,GO:0020011
PBANKA_0823100,GO:0005524
PBANKA_0920100,GO:0051082
PBANKA_1348400,GO:0000786
PBANKA_1133400,GO:0006414
PBANKA_1129300,GO:0030687
PBANKA_1453600,GO:0005840
PBANKA_1307800,GO:0005524
PBANKA_1014900,GO:0005198
PBANKA_0826100,GO:0004827
PBANKA_1110100,GO:0003917
PBANKA_1433600,GO:0020008
PBANKA_1127500,GO:0030956
PBANKA_1113800,GO:0003677
PBANKA_0912100,GO:0006468
PBANKA_0805700,GO:0005524
PBANKA_1307800,GO:0006950
PBANKA_1308200,GO:0008152
PBANKA_0824700,GO:0050660
PBANKA_1437300,GO:0006950
PBANKA_1007200,GO:0003676
PBANKA_1232100,GO:0005634
PBANKA_1407400,GO:0016787
PBANKA_1203400,GO:0019843
PBANKA_0615700,GO:0016887
PBANKA_0616800,GO:0006338
PBANKA_1329300,GO:0003735
PBANKA_1126200,GO:0006457
PBANKA_1015600,GO:0003735
PBANKA_1313200,GO:0006355
PBANKA_1014000,GO:0020011
PBANKA_0833200,GO:0006415
PBANKA_1203100,GO:0055085
PBANKA_0912300,GO:0005634
PBANKA_0212100,GO:0003723
PBANKA_1104300,GO:0046872
PBANKA_0204400,GO:0003729
PBANKA_0923700,GO:0005829
PBANKA_1415600,GO:0003677
PBANKA_1219800,GO:0016592
PBANKA_1231400,GO:0005829
PBANKA_1135100,GO:0005840
PBANKA_0202300,GO:0005524
PBANKA_0802100,GO:0035091
PBANKA_1431050,GO:0005739
PBANKA_1213400,GO:0003824
PBANKA_1339700,GO:0004003
PBANKA_1142400,GO:0006183
PBANKA_1463500,GO:0006446
PBANKA_1105800,GO:0006352
PBANKA_1207000,GO:0005730
PBANKA_0522900,GO:0005524
PBANKA_0712000,GO:0034457
PBANKA_API00430,GO:0003735
PBANKA_0418200,GO:0007264
PBANKA_0304200,GO:0008270
PBANKA_0812800,GO:0005525
PBANKA_1413600,GO:0004672
PBANKA_1408100,GO:0001510
PBANKA_1414200,GO:0031515
PBANKA_1126600,GO:0006364
PBANKA_0828500,GO:0005634
PBANKA_0808900,GO:0016887
PBANKA_0511800,GO:0005813
PBANKA_0930900,GO:0006511
PBANKA_1407700,GO:0005737
PBANKA_1422700,GO:0055114
PBANKA_0520000,GO:0020011
PBANKA_0815700,GO:0055085
PBANKA_0305000,GO:0006508
PBANKA_0401900,GO:0003899
PBANKA_1431700,GO:0005524
PBANKA_1415100,GO:0005737
PBANKA_1410950,GO:0020031
PBANKA_1425200,GO:0071976
PBANKA_1129100,GO:0008270
PBANKA_1015500,GO:0006355
PBANKA_1419700,GO:0016409
PBANKA_0312400,GO:0003677
PBANKA_0926500,GO:0003824
PBANKA_1343800,GO:0005737
PBANKA_1304100,GO:0033014
PBANKA_1030200,GO:0005524
PBANKA_0707300,GO:0008080
PBANKA_1133400,GO:0003746
PBANKA_0930200,GO:0005524
PBANKA_0826100,GO:0006433
PBANKA_1364200,GO:0003735
PBANKA_1358600,GO:0005739
PBANKA_1309900,GO:0005737
PBANKA_1022600,GO:0015937
PBANKA_0417300,GO:0016192
PBANKA_1102700,GO:0005622
PBANKA_1144500,GO:0008565
PBANKA_1013100,GO:0006412
PBANKA_0515000,GO:0016020
PBANKA_0522700,GO:0007017
PBANKA_1462400,GO:0010038
PBANKA_0808900,GO:0009376
PBANKA_0824100,GO:0010181
PBANKA_0714000,GO:0006281
PBANKA_1310800,GO:0005840
PBANKA_0601500,GO:0001510
PBANKA_API00310,GO:0003735
PBANKA_1130900,GO:0005634
PBANKA_1211900,GO:0005938
PBANKA_0931300,GO:0006508
PBANKA_1409400,GO:0005840
PBANKA_1402000,GO:0016021
PBANKA_1409800,GO:0045261
PBANKA_1324700,GO:0005634
PBANKA_1027000,GO:0030170
PBANKA_1221200,GO:0005622
PBANKA_0925400,GO:0030286
PBANKA_1326000,GO:0003924
PBANKA_1217100,GO:0005524
PBANKA_1131600,GO:0042555
PBANKA_1116200,GO:0005525
PBANKA_1018400,GO:0008168
PBANKA_1303900,GO:0039694
PBANKA_0401900,GO:0005665
PBANKA_1352900,GO:0006412
PBANKA_1236900,GO:0006366
PBANKA_0819500,GO:0005634
PBANKA_0800500,GO:0004553
PBANKA_1345900,GO:0004672
PBANKA_0109100,GO:0008152
PBANKA_0204000,GO:0003677
PBANKA_0414400,GO:0006848
PBANKA_1223800,GO:0000220
PBANKA_0823800,GO:0055114
PBANKA_1402500,GO:0000796
PBANKA_1450200,GO:0016740
PBANKA_0827200,GO:0008028
PBANKA_0312500,GO:0000808
PBANKA_0403100,GO:0005829
PBANKA_1321200,GO:0005524
PBANKA_1232100,GO:0005737
PBANKA_0616800,GO:0005634
PBANKA_1354100,GO:0005622
PBANKA_1008800,GO:0006096
PBANKA_1245150,GO:0006506
PBANKA_0718400,GO:0005634
PBANKA_1012300,GO:0003677
PBANKA_0608000,GO:0020011
PBANKA_0919600,GO:0006355
PBANKA_0210400,GO:0032300
PBANKA_0621500,GO:0005524
PBANKA_1302900,GO:0005886
PBANKA_1243100,GO:0051016
PBANKA_1101800,GO:0006886
PBANKA_0714300,GO:0005886
PBANKA_1357700,GO:0016597
PBANKA_1130000,GO:0008270
PBANKA_0715600,GO:0070682
PBANKA_1219800,GO:0001104
PBANKA_1224100,GO:0003777
PBANKA_0615200,GO:0005524
PBANKA_0501300,GO:0006260
PBANKA_0930200,GO:0004519
PBANKA_1417800,GO:0008033
PBANKA_1009800,GO:0016627
PBANKA_0622100,GO:0005524
PBANKA_1341600,GO:0005851
PBANKA_1120500,GO:0000172
PBANKA_1024400,GO:0005509
PBANKA_1142500,GO:0005525
PBANKA_1130200,GO:0046923
PBANKA_0824500,GO:0020011
PBANKA_1220000,GO:0006310
PBANKA_0717500,GO:0045292
PBANKA_1336500,GO:0008017
PBANKA_0406800,GO:0000349
PBANKA_0716900,GO:0003677
PBANKA_1230300,GO:0008270
PBANKA_1213000,GO:0003677
PBANKA_0811800,GO:0034314
PBANKA_1326400,GO:0055114
PBANKA_1137000,GO:0003824
PBANKA_0936500,GO:0006260
PBANKA_1127700,GO:0004516
PBANKA_0622100,GO:0006468
PBANKA_0610100,GO:0016491
PBANKA_1330500,GO:0005634
PBANKA_1227400,GO:0005955
PBANKA_0939800,GO:0003676
PBANKA_0812100,GO:0006506
PBANKA_1231700,GO:0005622
PBANKA_1115100,GO:0006836
PBANKA_0105400,GO:0005198
PBANKA_0938900,GO:0005634
PBANKA_API00180,GO:0005622
PBANKA_1455500,GO:0051082
PBANKA_1214300,GO:0005856
PBANKA_1359200,GO:0003677
PBANKA_1422400,GO:0006913
PBANKA_0520200,GO:0055085
PBANKA_0807700,GO:0007018
PBANKA_0822300,GO:0020011
PBANKA_1307400,GO:0003676
PBANKA_0502300,GO:0001522
PBANKA_0505800,GO:0009264
PBANKA_1340400,GO:0055114
PBANKA_1332200,GO:0003723
PBANKA_0719900,GO:0006468
PBANKA_1031900,GO:0003924
PBANKA_1003100,GO:0030623
PBANKA_0207200,GO:0015991
PBANKA_0717800,GO:0003735
PBANKA_0509800,GO:0016531
PBANKA_0106100,GO:0004659
PBANKA_0514000,GO:0000182
PBANKA_0310900,GO:0006457
PBANKA_1421100,GO:0008270
PBANKA_1407300,GO:0020011
PBANKA_1211900,GO:0007165
PBANKA_1137500,GO:0015629
PBANKA_1402700,GO:0046873
PBANKA_1221000,GO:0003684
PBANKA_0401000,GO:0005681
PBANKA_1454100,GO:0006508
PBANKA_1338600,GO:0005622
PBANKA_1030300,GO:0005622
PBANKA_0927000,GO:0005524
PBANKA_0514000,GO:0000398
PBANKA_0904400,GO:0006366
PBANKA_0827200,GO:0055085
PBANKA_0406500,GO:0005832
PBANKA_0504100,GO:0005829
PBANKA_1450700,GO:0003676
PBANKA_1242700,GO:0008565
PBANKA_0912700,GO:0016627
PBANKA_0835300,GO:0046961
PBANKA_1127100,GO:0008233
PBANKA_0417000,GO:0006465
PBANKA_0827100,GO:0005524
PBANKA_1438000,GO:0001932
PBANKA_1313700,GO:0006468
PBANKA_0112000,GO:0016192
PBANKA_1327061,GO:0019901
PBANKA_0203100,GO:0016308
PBANKA_0404700,GO:0009055
PBANKA_1422600,GO:0005634
PBANKA_0214000,GO:0030286
PBANKA_1111900,GO:0005634
PBANKA_0301500,GO:0005730
PBANKA_1342400,GO:0030677
PBANKA_0914400,GO:0051082
PBANKA_0715900,GO:0036459
PBANKA_1454100,GO:0005524
PBANKA_1354400,GO:0006412
PBANKA_1226000,GO:0009982
PBANKA_1113500,GO:0005525
PBANKA_0916200,GO:0005524
PBANKA_1002800,GO:0006888
PBANKA_0401100,GO:0005524
PBANKA_1401300,GO:0005840
PBANKA_1118600,GO:0016787
PBANKA_0108800,GO:0046982
PBANKA_1326800,GO:0003677
PBANKA_0309100,GO:0005737
PBANKA_0111600,GO:0020008
PBANKA_0813800,GO:0031515
PBANKA_1418900,GO:0007264
PBANKA_1130500,GO:0004298
PBANKA_0307300,GO:0005840
PBANKA_0917900,GO:0005737
PBANKA_0901600,GO:0003824
PBANKA_0302600,GO:0006139
PBANKA_0311000,GO:0020036
PBANKA_1363800,GO:0005622
PBANKA_0828400,GO:0005634
PBANKA_0613400,GO:0003735
PBANKA_1225000,GO:0004672
PBANKA_1331000,GO:0004129
PBANKA_1142400,GO:0006241
PBANKA_0708700,GO:0006357
PBANKA_0604400,GO:0020011
PBANKA_1142400,GO:0004550
PBANKA_0915900,GO:0005328
PBANKA_0409700,GO:0006508
PBANKA_0925200,GO:0006468
PBANKA_1214200,GO:0055114
PBANKA_1213000,GO:0006357
PBANKA_1001400,GO:0005622
PBANKA_MIT01800,GO:0009060
PBANKA_0515300,GO:0000014
PBANKA_1028400,GO:0003735
PBANKA_1003400,GO:0003824
PBANKA_0417700,GO:0007017
PBANKA_0202000,GO:0006413
PBANKA_1455500,GO:0016272
PBANKA_1424800,GO:0005634
PBANKA_1222800,GO:0005524
PBANKA_0313800,GO:0015991
PBANKA_1342800,GO:0003824
PBANKA_1332800,GO:0004075
PBANKA_0713900,GO:0005524
PBANKA_0906500,GO:0005622
PBANKA_1434700,GO:0030132
PBANKA_0833200,GO:0016149
PBANKA_1416300,GO:0005840
PBANKA_1365500,GO:0020005
PBANKA_1109400,GO:0016773
PBANKA_1202000,GO:0005737
PBANKA_1002500,GO:0005634
PBANKA_0913900,GO:0016788
PBANKA_1406800,GO:0003735
PBANKA_0303700,GO:0006295
PBANKA_0810700,GO:0009986
PBANKA_0826800,GO:0005524
PBANKA_0619100,GO:0003723
PBANKA_1450500,GO:0005622
PBANKA_1018100,GO:0006869
PBANKA_1244000,GO:0003723
PBANKA_1326400,GO:0051287
PBANKA_1218200,GO:0005832
PBANKA_1012900,GO:0016192
PBANKA_1355200,GO:0003994
PBANKA_1206300,GO:0008270
PBANKA_0613200,GO:0006260
PBANKA_1423700,GO:0005737
PBANKA_1210200,GO:0003723
PBANKA_0708800,GO:0005840
PBANKA_0418200,GO:0006913
PBANKA_0821400,GO:0005525
PBANKA_0313100,GO:0006904
PBANKA_API00410,GO:0015934
PBANKA_1235100,GO:0000398
PBANKA_0707000,GO:0009107
PBANKA_1036600,GO:0055114
PBANKA_0824400,GO:0007049
PBANKA_0213200,GO:0000256
PBANKA_1354500,GO:0006412
PBANKA_0405800,GO:0031110
PBANKA_1318100,GO:0070006
PBANKA_1145500,GO:0016070
PBANKA_1317200,GO:0008750
PBANKA_1012200,GO:0004719
PBANKA_1129700,GO:0005524
PBANKA_0917200,GO:0003676
PBANKA_0416300,GO:0005643
PBANKA_1440600,GO:0043550
PBANKA_MIT01800,GO:0016021
PBANKA_0402800,GO:0006897
PBANKA_0812200,GO:0020027
PBANKA_0405300,GO:0005840
PBANKA_0714000,GO:0003677
PBANKA_1213400,GO:0008152
PBANKA_0414100,GO:0006796
PBANKA_1354300,GO:0016020
PBANKA_0714600,GO:0007034
PBANKA_1319200,GO:0030117
PBANKA_1228700,GO:0005730
PBANKA_0411800,GO:0016020
PBANKA_1402600,GO:0003677
PBANKA_0934100,GO:0005525
PBANKA_0819500,GO:0008026
PBANKA_1122100,GO:0055114
PBANKA_0304800,GO:0006508
PBANKA_0620100,GO:0030688
PBANKA_0712100,GO:0005524
PBANKA_1104800,GO:0034314
PBANKA_0818600,GO:0004386
PBANKA_1438900,GO:0046654
PBANKA_1423500,GO:0003735
PBANKA_0108500,GO:0005840
PBANKA_1328300,GO:0004222
PBANKA_0208700,GO:0019288
PBANKA_1208200,GO:0003777
PBANKA_1114000,GO:0004815
PBANKA_0930400,GO:0006415
PBANKA_0935500,GO:0004672
PBANKA_1433600,GO:0005794
PBANKA_0939500,GO:0003697
PBANKA_0302300,GO:0008483
PBANKA_1320900,GO:0015035
PBANKA_1137500,GO:0030042
PBANKA_1312300,GO:0016021
PBANKA_1109200,GO:0005737
PBANKA_0816800,GO:0005737
PBANKA_0512200,GO:0055114
PBANKA_1363000,GO:0000398
PBANKA_0523900,GO:0070258
PBANKA_API00330,GO:0003735
PBANKA_1036800,GO:0016887
PBANKA_1338200,GO:0005737
PBANKA_1340300,GO:0004749
PBANKA_1347700,GO:0005737
PBANKA_0910200,GO:0005634
PBANKA_1216200,GO:0019432
PBANKA_1103300,GO:0003774
PBANKA_0301000,GO:0020008
PBANKA_0707600,GO:0006468
PBANKA_1230000,GO:0006506
PBANKA_1307500,GO:0007020
PBANKA_1237000,GO:0008168
PBANKA_1104000,GO:0005524
PBANKA_1422300,GO:0071949
PBANKA_1355900,GO:0004612
PBANKA_1119100,GO:0003676
PBANKA_0302500,GO:0016021
PBANKA_0903800,GO:0006468
PBANKA_1233100,GO:0051603
PBANKA_0211600,GO:0003690
PBANKA_API00390,GO:0005840
PBANKA_1464200,GO:0005524
PBANKA_0418200,GO:0016020
PBANKA_1010700,GO:0008479
PBANKA_1350900,GO:0005524
PBANKA_1202400,GO:0005840
PBANKA_1033900,GO:0006412
PBANKA_0521600,GO:0008897
PBANKA_0701300,GO:0031418
PBANKA_0501300,GO:0000166
PBANKA_1332700,GO:0004872
PBANKA_1333200,GO:0000045
PBANKA_0211600,GO:0006355
PBANKA_0314500,GO:0006412
PBANKA_1307700,GO:0008270
PBANKA_1404900,GO:0016787
PBANKA_1237600,GO:0046872
PBANKA_API00300,GO:0006412
PBANKA_1129100,GO:0008622
PBANKA_0402800,GO:0005509
PBANKA_0604700,GO:0043657
PBANKA_1224100,GO:0008017
PBANKA_1145400,GO:0044164
PBANKA_1140200,GO:0008026
PBANKA_1420200,GO:0005840
PBANKA_1021500,GO:0016021
PBANKA_0512000,GO:0016409
PBANKA_1459700,GO:0005634
PBANKA_1223600,GO:0006355
PBANKA_0401200,GO:0055085
PBANKA_1135200,GO:0005525
PBANKA_1117700,GO:0016616
PBANKA_1402000,GO:0055085
PBANKA_1033900,GO:0003735
PBANKA_1304200,GO:0020011
PBANKA_1303900,GO:0003968
PBANKA_0308000,GO:0005525
PBANKA_0615700,GO:0007018
PBANKA_0511500,GO:0006367
PBANKA_0924400,GO:0005730
PBANKA_1224700,GO:0005524
PBANKA_1301500,GO:0005524
PBANKA_1117700,GO:0019752
PBANKA_1314000,GO:0010181
PBANKA_0941300,GO:0020005
PBANKA_0617900,GO:0050660
PBANKA_0409700,GO:0004190
PBANKA_0512400,GO:0042254
PBANKA_0413900,GO:0006412
PBANKA_1111300,GO:0000408
PBANKA_1027800,GO:0006508
PBANKA_1449800,GO:0016020
PBANKA_1418700,GO:0016020
PBANKA_0602200,GO:0005786
PBANKA_1237400,GO:0005198
PBANKA_1024900,GO:0003677
PBANKA_0811700,GO:0016021
PBANKA_1315100,GO:0070403
PBANKA_1239700,GO:0051536
PBANKA_1143600,GO:0005737
PBANKA_0608000,GO:0033014
PBANKA_0214200,GO:0003723
PBANKA_1237500,GO:0000380
PBANKA_1131900,GO:0005737
PBANKA_1027800,GO:0004252
PBANKA_1316400,GO:0005685
PBANKA_1015300,GO:0003723
PBANKA_1131100,GO:0005525
PBANKA_1013300,GO:0004707
PBANKA_1109800,GO:0000413
PBANKA_1425600,GO:0003676
PBANKA_0817000,GO:0016021
PBANKA_0203100,GO:0005509
PBANKA_0603200,GO:0003723
PBANKA_0803300,GO:0003676
PBANKA_1136300,GO:0003676
PBANKA_0522800,GO:0005622
PBANKA_0910200,GO:0043169
PBANKA_0806300,GO:0004012
PBANKA_1016000,GO:0020037
PBANKA_1143000,GO:0003676
PBANKA_0814200,GO:0003746
PBANKA_1343000,GO:0009165
PBANKA_1122500,GO:0008270
PBANKA_1020200,GO:0003755
PBANKA_1329500,GO:0009742
PBANKA_1327600,GO:0046872
PBANKA_1440100,GO:0003677
PBANKA_1030600,GO:0006308
PBANKA_1218400,GO:0005484
PBANKA_1020400,GO:0005525
PBANKA_0520400,GO:0005525
PBANKA_1409900,GO:0016192
PBANKA_1402600,GO:0003910
PBANKA_0828100,GO:0016836
PBANKA_1408500,GO:0046933
PBANKA_0416500,GO:0020002
PBANKA_1436100,GO:0000785
PBANKA_0940800,GO:0006412
PBANKA_1447700,GO:0005525
PBANKA_1118700,GO:0000287
PBANKA_1334600,GO:0004143
PBANKA_1113500,GO:0016020
PBANKA_1140700,GO:0004325
PBANKA_0505100,GO:0005794
PBANKA_0807600,GO:0005622
PBANKA_1024300,GO:0005524
PBANKA_0524300,GO:0020036
PBANKA_1022300,GO:0004475
PBANKA_1432800,GO:0003676
PBANKA_1215600,GO:0005840
PBANKA_0805600,GO:0005524
PBANKA_1214800,GO:0000398
PBANKA_0714300,GO:0005737
PBANKA_0403200,GO:0042025
PBANKA_1438200,GO:0020011
PBANKA_1241800,GO:0006260
PBANKA_1455600,GO:0008616
PBANKA_1320700,GO:0020009
PBANKA_1331900,GO:0005524
PBANKA_0939200,GO:0005730
PBANKA_0715600,GO:0008540
PBANKA_API00360,GO:0005840
PBANKA_1445800,GO:0005525
PBANKA_1328900,GO:0006813
PBANKA_1017900,GO:0015977
PBANKA_1004900,GO:0006351
PBANKA_1346600,GO:0006412
PBANKA_0703000,GO:0015095
PBANKA_0833100,GO:0008270
PBANKA_1410200,GO:0009055
PBANKA_0933700,GO:0004707
PBANKA_1346600,GO:0005737
PBANKA_1350800,GO:0006508
PBANKA_1131600,GO:0003677
PBANKA_1138500,GO:0008408
PBANKA_0303600,GO:0030234
PBANKA_1025600,GO:0005622
PBANKA_1347700,GO:0006428
PBANKA_0602000,GO:0005737
PBANKA_0203800,GO:0005737
PBANKA_1420400,GO:0034244
PBANKA_0906500,GO:0003735
PBANKA_0102100,GO:0006207
PBANKA_1013800,GO:0005507
PBANKA_0941900,GO:0006334
PBANKA_1232500,GO:0006413
