ID,GO
PF3D7_1332300,GO:0016192
PF3D7_0219500,GO:0001522
PF3D7_1103600,GO:0005885
PF3D7_0718000,GO:0003777
PF3D7_0303000,GO:0030430
PF3D7_0114900,GO:0016020
PF3D7_1315600,GO:0006661
PF3D7_1336200,GO:0003743
PF3D7_0520600,GO:0033644
PF3D7_0806800,GO:0033179
PF3D7_0526100,GO:0020011
mal_mito_1,GO:0016020
PF3D7_0106800,GO:0016020
PF3D7_1221000,GO:0020033
PF3D7_1464600,GO:0006470
PF3D7_1360400,GO:0005524
PF3D7_0931700,GO:0005524
PF3D7_0803400,GO:0006310
PF3D7_0424500,GO:0006468
PF3D7_1473700,GO:0005638
PF3D7_1318100,GO:0051537
PF3D7_0612700,GO:0020004
PF3D7_1118700,GO:0003779
PF3D7_1349700,GO:0006810
PF3D7_1324000,GO:0006529
PF3D7_0401300,GO:0020002
PF3D7_1200500,GO:0020033
PF3D7_1219600,GO:0000287
PF3D7_1004000,GO:0006412
PF3D7_0214200,GO:0006412
PF3D7_1460000,GO:0005737
PF3D7_1144800,GO:0019134
PF3D7_0932800,GO:0000059
PF3D7_0305100,GO:0006350
PF3D7_0320300,GO:0005832
PF3D7_1100300,GO:0020033
PF3D7_0305400,GO:0006412
PF3D7_0416100,GO:0020011
PF3D7_1012600,GO:0006164
PF3D7_1440800,GO:0016021
PF3D7_1029900,GO:0005737
PF3D7_1467400,GO:0005622
PF3D7_1253300,GO:0046872
PF3D7_1240900,GO:0016021
PF3D7_1239100,GO:0005840
PF3D7_0727200,GO:0005739
PF3D7_0724000,GO:0006468
PF3D7_1450000,GO:0004672
PF3D7_1246700,GO:0006412
PF3D7_1226900,GO:0018055
PF3D7_0825300,GO:0020011
PF3D7_1448400,GO:0005783
PF3D7_1364900,GO:0006783
PF3D7_0935700,GO:0006438
PF3D7_0200700,GO:0020033
PF3D7_0804800,GO:0000413
PF3D7_0313400,GO:0006468
PF3D7_0812700,GO:0000398
PF3D7_0413200,GO:0020033
PF3D7_1329400,GO:0032264
PF3D7_0815200,GO:0005643
PF3D7_1007200,GO:0020011
PF3D7_1403800,GO:0006412
PF3D7_1461200,GO:0005622
PF3D7_0106600,GO:0005525
PF3D7_API01500,GO:0003735
PF3D7_0616300,GO:0005634
PF3D7_1208000,GO:0006412
PF3D7_1420600,GO:0015937
PF3D7_1105700,GO:0006396
PF3D7_1420700,GO:0046658
PF3D7_0935300,GO:0017176
PF3D7_0425800,GO:0009405
PF3D7_1300500,GO:0020013
PF3D7_1016200,GO:0005737
PF3D7_0316600,GO:0006848
PF3D7_1251200,GO:0020039
PF3D7_1422800,GO:0006887
PF3D7_1344200,GO:0020011
PF3D7_0205900,GO:0005838
PF3D7_0109800,GO:0009328
PF3D7_1479700,GO:0020013
PF3D7_1147000,GO:0005634
PF3D7_0917500,GO:0009408
PF3D7_0517400,GO:0006351
PF3D7_1343600,GO:0006047
PF3D7_0102000,GO:0016740
PF3D7_1202500,GO:0008173
PF3D7_1106500,GO:0007155
PF3D7_0717500,GO:0003824
PF3D7_0516200,GO:0005840
PF3D7_1200600,GO:0016021
PF3D7_0222600,GO:0020003
PF3D7_0222300,GO:0005737
PF3D7_0810100,GO:0005840
PF3D7_1457500,GO:0016887
PF3D7_1461900,GO:0006438
PF3D7_1249800,GO:0016020
PF3D7_0605000,GO:0003735
PF3D7_0405100,GO:0006888
PF3D7_1200600,GO:0020035
PF3D7_1442900,GO:0032012
PF3D7_0913200,GO:0006414
PF3D7_0623500,GO:0006979
PF3D7_0720400,GO:0050660
PF3D7_0702400,GO:0005515
PF3D7_0413300,GO:0020002
PF3D7_0220600,GO:0005524
PF3D7_1364800,GO:0005634
PF3D7_0823000,GO:0019992
PF3D7_1144000,GO:0005622
PF3D7_1026800,GO:0005622
PF3D7_1144900,GO:0007264
PF3D7_0822600,GO:0008270
PF3D7_0322100,GO:0004651
PF3D7_0302100,GO:0004674
PF3D7_1417300,GO:0004197
PF3D7_0818800,GO:0042274
PF3D7_0705900,GO:0015991
PF3D7_0503800,GO:0006412
PF3D7_0211400,GO:0005504
PF3D7_0513300,GO:0003824
PF3D7_0530700,GO:0008168
PF3D7_0409100,GO:0000244
PF3D7_1124700,GO:0005739
PF3D7_1421600,GO:0005576
PF3D7_1100500,GO:0020035
PF3D7_0933900,GO:0003887
PF3D7_0421100,GO:0020013
PF3D7_1111400,GO:0005737
PF3D7_0711700,GO:0020035
PF3D7_0221700,GO:0016020
PF3D7_1014600,GO:0016020
PF3D7_0720600,GO:0005737
PF3D7_0210700,GO:0031201
PF3D7_0718800,GO:0016021
PF3D7_1210000,GO:0006412
PF3D7_0415300,GO:0004407
PF3D7_1445100,GO:0004821
PF3D7_0519200,GO:0015991
PF3D7_0519400,GO:0006412
PF3D7_0619100,GO:0004386
PF3D7_1354700,GO:0005622
PF3D7_1319200,GO:0016020
PF3D7_0932200,GO:0003779
PF3D7_0217400,GO:0016020
PF3D7_1417100,GO:0005622
PF3D7_0827900,GO:0003756
PF3D7_1307800,GO:0005634
PF3D7_0930900,GO:0016226
PF3D7_0505600,GO:0005634
PF3D7_1006700,GO:0005783
PF3D7_1456700,GO:0005643
PF3D7_0822600,GO:0030127
PF3D7_1465900,GO:0005840
PF3D7_1352200,GO:0005737
PF3D7_1229400,GO:0046789
PF3D7_0208500,GO:0020011
PF3D7_0204700,GO:0055085
PF3D7_0211800,GO:0005524
PF3D7_1413400,GO:0020011
PF3D7_1369600,GO:0005524
PF3D7_1141500,GO:0005886
PF3D7_1246800,GO:0003924
PF3D7_0214000,GO:0005515
PF3D7_1439000,GO:0020002
PF3D7_1132300,GO:0005524
PF3D7_0604600,GO:0005524
PF3D7_1214900,GO:0006096
PF3D7_1344800,GO:0016597
PF3D7_1368100,GO:0006511
PF3D7_1363500,GO:0000287
PF3D7_0516700,GO:0036459
PF3D7_1012500,GO:0016868
PF3D7_1329700,GO:0020011
PF3D7_1250100,GO:0035891
PF3D7_1010600,GO:0001731
PF3D7_1314900,GO:0005737
PF3D7_1241400,GO:0005737
PF3D7_0612400,GO:0005737
PF3D7_0623200,GO:0008937
PF3D7_0815900,GO:0004148
PF3D7_1015300,GO:0004177
mal_mito_2,GO:0005506
PF3D7_0102100,GO:0016020
PF3D7_0826500,GO:0000151
PF3D7_0302600,GO:0042626
PF3D7_0319000,GO:0000287
PF3D7_1246800,GO:0005785
PF3D7_0300100,GO:0016021
PF3D7_1467700,GO:0005737
PF3D7_1219700,GO:0019887
PF3D7_1119700,GO:0003899
PF3D7_0729500,GO:0009451
PF3D7_1424100,GO:0006412
PF3D7_0210100,GO:0003735
PF3D7_0521700,GO:0008026
PF3D7_0412100,GO:0005840
PF3D7_0418500,GO:0005215
PF3D7_1474600,GO:0005783
PF3D7_1408600,GO:0005739
PF3D7_1354300,GO:0008173
PF3D7_0905400,GO:0005515
PF3D7_0408100,GO:0016459
PF3D7_1432800,GO:0046872
PF3D7_0424100,GO:0008201
PF3D7_0422500,GO:0003676
PF3D7_1349800,GO:0005524
PF3D7_1311900,GO:0015991
PF3D7_1310900,GO:0005840
PF3D7_0400500,GO:0020035
PF3D7_0318300,GO:0016020
PF3D7_1322800,GO:0006412
PF3D7_1203000,GO:0005664
PF3D7_1027900,GO:0008270
PF3D7_1338200,GO:0005622
PF3D7_0910500,GO:0005737
PF3D7_1200100,GO:0020013
PF3D7_0909800,GO:0000398
PF3D7_0104000,GO:0020011
PF3D7_1368800,GO:0003677
PF3D7_0724900,GO:0003777
PF3D7_1324500,GO:0006139
PF3D7_1240300,GO:0020035
PF3D7_1309200,GO:0005737
PF3D7_0613100,GO:0006810
PF3D7_0912800,GO:0031515
PF3D7_1322000,GO:0016787
PF3D7_1212000,GO:0020011
PF3D7_0725500,GO:0006816
PF3D7_0210100,GO:0006412
PF3D7_0700400,GO:0020036
PF3D7_1360900,GO:0006396
PF3D7_1445400,GO:0005634
PF3D7_1407100,GO:0008033
PF3D7_0312500,GO:0055085
PF3D7_1409600,GO:0020011
PF3D7_1119800,GO:0003676
PF3D7_1125100,GO:0000166
PF3D7_1472400,GO:0005737
PF3D7_1132800,GO:0006833
PF3D7_1110300,GO:0006364
PF3D7_1029700,GO:0008270
PF3D7_0115700,GO:0020035
PF3D7_1330400,GO:0006621
PF3D7_0932900,GO:0003824
PF3D7_1018000,GO:0006396
PF3D7_1145500,GO:0020011
PF3D7_0406100,GO:0046034
PF3D7_1416000,GO:0016020
PF3D7_1117500,GO:0005524
PF3D7_0930500,GO:0007205
PF3D7_0419700,GO:0046658
PF3D7_1326300,GO:0000166
PF3D7_0216800,GO:0006869
PF3D7_1112300,GO:0005634
PF3D7_0909700,GO:0008270
PF3D7_0904100,GO:0006886
PF3D7_1241400,GO:0006355
PF3D7_1219800,GO:0016021
PF3D7_1451700,GO:0005737
PF3D7_0102000,GO:0016020
PF3D7_0827500,GO:0005840
PF3D7_0910600,GO:0005829
PF3D7_0402400,GO:0005737
PF3D7_1106800,GO:0016021
PF3D7_0934100,GO:0005524
PF3D7_1440600,GO:0005737
PF3D7_0933000,GO:0003676
PF3D7_1344700,GO:0005737
PF3D7_0911700,GO:0005525
PF3D7_1475000,GO:0016592
PF3D7_1323200,GO:0007035
PF3D7_0705400,GO:0006270
PF3D7_1316900,GO:0006357
PF3D7_1200600,GO:0046789
PF3D7_1208400,GO:0005275
PF3D7_0306300,GO:0009055
PF3D7_0923300,GO:0020009
PF3D7_1440000,GO:0005524
PF3D7_0502600,GO:0005737
PF3D7_1412800,GO:0004379
PF3D7_1469600,GO:0006633
PF3D7_1241800,GO:0004004
PF3D7_1218100,GO:0020011
PF3D7_1331100,GO:0005524
PF3D7_0719200,GO:0004674
PF3D7_0912100,GO:0008270
PF3D7_0207600,GO:0020003
PF3D7_1308300,GO:0005622
PF3D7_1344800,GO:0020011
PF3D7_0506600,GO:0006437
PF3D7_1431500,GO:0004707
PF3D7_0106600,GO:0005737
PF3D7_0220000,GO:0016020
PF3D7_1132100,GO:0003723
PF3D7_0821700,GO:0022625
PF3D7_1017400,GO:0005737
PF3D7_0800300,GO:0020002
PF3D7_1413500,GO:0006810
PF3D7_1348800,GO:0030955
PF3D7_0815200,GO:0008565
PF3D7_0305400,GO:0005840
PF3D7_0713000,GO:0020003
PF3D7_0632000,GO:0020002
PF3D7_0925500,GO:0015035
PF3D7_1011500,GO:0016021
PF3D7_1017200,GO:0003857
PF3D7_0107800,GO:0006281
PF3D7_0320800,GO:0004004
PF3D7_1243600,GO:0006413
PF3D7_0932300,GO:0006508
PF3D7_1336700,GO:0004527
PF3D7_API02100,GO:0005840
PF3D7_0816600,GO:0016887
PF3D7_0910700,GO:0034314
PF3D7_0402100,GO:0030430
PF3D7_1251300,GO:0006235
PF3D7_0623800,GO:0004672
PF3D7_0721300,GO:0005524
PF3D7_0934200,GO:0005840
PF3D7_1449300,GO:0006355
PF3D7_0925700,GO:0035690
PF3D7_1453400,GO:0000922
PF3D7_1013900,GO:0044237
PF3D7_0310000,GO:0019843
PF3D7_0221000,GO:0016020
PF3D7_1408400,GO:0003678
PF3D7_0708900,GO:0005507
PF3D7_1005800,GO:0005524
PF3D7_0904600,GO:0004843
PF3D7_1445400,GO:0005524
PF3D7_1235500,GO:0006139
PF3D7_1213700,GO:0006352
PF3D7_0901400,GO:0020002
PF3D7_0520300,GO:0005688
PF3D7_1406400,GO:0020011
PF3D7_1116200,GO:0004359
PF3D7_1015200,GO:0005524
PF3D7_1242300,GO:0006810
PF3D7_1131600,GO:0016021
PF3D7_1004000,GO:0022625
PF3D7_0801700,GO:0008234
PF3D7_1358500,GO:0008270
PF3D7_1444800,GO:0004332
PF3D7_1427000,GO:0020011
PF3D7_1467000,GO:0003723
PF3D7_1141200,GO:0016020
PF3D7_1358300,GO:0006508
PF3D7_0716400,GO:0005672
PF3D7_0211200,GO:0005768
PF3D7_1230900,GO:0004674
PF3D7_1033000,GO:0016020
PF3D7_1435000,GO:0016021
PF3D7_1130400,GO:0005524
PF3D7_0623700,GO:0004004
PF3D7_1212500,GO:0008152
PF3D7_1230000,GO:0032313
PF3D7_1206700,GO:0006413
PF3D7_1138100,GO:0032447
PF3D7_1467300,GO:0046872
PF3D7_0925700,GO:0005634
PF3D7_0724100,GO:0005737
PF3D7_0613700,GO:0008565
PF3D7_0305900,GO:0005524
PF3D7_0615800,GO:0005794
PF3D7_0806900,GO:0020011
PF3D7_0517700,GO:0006413
PF3D7_0922800,GO:0003743
PF3D7_1203700,GO:0005515
PF3D7_1143800,GO:0016020
PF3D7_1359800,GO:0005525
PF3D7_0220300,GO:0016020
PF3D7_1427600,GO:0005743
PF3D7_0935700,GO:0005524
PF3D7_1107500,GO:0006457
PF3D7_0316000,GO:0020009
PF3D7_0624900,GO:0048870
PF3D7_0319900,GO:0020011
PF3D7_1450300,GO:0010181
PF3D7_1302500,GO:0008270
PF3D7_0532400,GO:0020036
PF3D7_1238900,GO:0016020
PF3D7_0732400,GO:0020002
PF3D7_0102200,GO:0005515
PF3D7_1352400,GO:0016020
PF3D7_0813400,GO:0000166
PF3D7_0931800,GO:0004298
PF3D7_0619000,GO:0005581
PF3D7_0111300,GO:0005524
PF3D7_0709000,GO:0034635
PF3D7_1029600,GO:0042493
PF3D7_0715600,GO:0003746
PF3D7_0532900,GO:0016020
PF3D7_0613000,GO:0005737
PF3D7_0728800,GO:0005737
PF3D7_1203700,GO:0005737
PF3D7_0606500,GO:0008187
PF3D7_1351600,GO:0005524
PF3D7_1428700,GO:0016021
PF3D7_0701600,GO:0020036
PF3D7_0928100,GO:0005737
PF3D7_0424200,GO:0030260
PF3D7_0218500,GO:0005681
PF3D7_0409300,GO:0008168
PF3D7_1439800,GO:0016192
PF3D7_0727100,GO:0005576
PF3D7_0600500,GO:0020036
PF3D7_1017200,GO:0050662
PF3D7_0212200,GO:0005739
PF3D7_1456600,GO:0005622
PF3D7_0114700,GO:0016020
PF3D7_0413100,GO:0009405
PF3D7_1009200,GO:0005634
PF3D7_1421800,GO:0005737
PF3D7_1450800,GO:0016020
PF3D7_0802400,GO:0016020
PF3D7_0416700,GO:0051537
PF3D7_0618500,GO:0055114
PF3D7_1361400,GO:0015629
PF3D7_0415200,GO:0005737
PF3D7_0713000,GO:0020033
PF3D7_1347400,GO:0005886
PF3D7_1336000,GO:0005737
PF3D7_1250400,GO:0003779
PF3D7_1307900,GO:0005622
PF3D7_1010700,GO:0005783
PF3D7_1441800,GO:0007034
PF3D7_0409600,GO:0005662
PF3D7_1100200,GO:0004872
PF3D7_1038400,GO:0030430
PF3D7_0525000,GO:0008270
PF3D7_1405500,GO:0005524
PF3D7_1405700,GO:0008270
PF3D7_0629100,GO:0019357
PF3D7_0801500,GO:0044822
PF3D7_0511600,GO:1990225
PF3D7_0531000,GO:0016021
PF3D7_0410800,GO:0006350
PF3D7_0610600,GO:0006468
PF3D7_0209100,GO:0004620
PF3D7_0404300,GO:0016021
PF3D7_1409600,GO:0006412
PF3D7_1212400,GO:0020011
PF3D7_0803700,GO:0051258
PF3D7_0708300,GO:0000408
PF3D7_0707300,GO:0031225
PF3D7_1343800,GO:0016020
PF3D7_0817500,GO:0003824
PF3D7_0422900,GO:0016740
PF3D7_1311800,GO:0005634
PF3D7_0522200,GO:0005669
PF3D7_1427500,GO:0005524
PF3D7_0832400,GO:0020036
PF3D7_0213100,GO:0006986
PF3D7_1040800,GO:0020002
PF3D7_0622300,GO:0042144
PF3D7_1335100,GO:0005515
PF3D7_1429400,GO:0030743
PF3D7_0523000,GO:0042493
PF3D7_1342600,GO:0005515
PF3D7_0607000,GO:0003924
PF3D7_1130700,GO:0005694
PF3D7_1116000,GO:0030260
PF3D7_0500100,GO:0020030
PF3D7_0814200,GO:0005634
PF3D7_1231100,GO:0006888
PF3D7_1446500,GO:0005576
PF3D7_1146100,GO:0016020
PF3D7_1003400,GO:0016459
PF3D7_0106300,GO:0042493
PF3D7_1225000,GO:0005524
PF3D7_0710800,GO:0015031
PF3D7_1411800,GO:0003723
PF3D7_0702900,GO:0005578
PF3D7_1330100,GO:0020011
PF3D7_1323600,GO:0003676
PF3D7_1035000,GO:0009982
PF3D7_0919500,GO:0016021
PF3D7_1301100,GO:0045261
PF3D7_1036300,GO:0005515
PF3D7_0934100,GO:0043142
PF3D7_1137500,GO:0006412
PF3D7_0416100,GO:0030956
PF3D7_1124700,GO:0006457
PF3D7_1351700,GO:0070258
PF3D7_1228900,GO:0016020
PF3D7_0934400,GO:0003700
PF3D7_0409300,GO:0008295
PF3D7_1214600,GO:0055114
PF3D7_1205500,GO:0008270
PF3D7_0716500,GO:0005739
PF3D7_0209800,GO:0005737
PF3D7_0808600,GO:0016021
PF3D7_1452500,GO:0016192
PF3D7_1107100,GO:0003676
PF3D7_0902100,GO:0005737
PF3D7_1300200,GO:0020036
PF3D7_1141100,GO:0000166
PF3D7_1345100,GO:0045454
PF3D7_1223500,GO:0000166
PF3D7_1333700,GO:0000786
PF3D7_1465300,GO:0008800
PF3D7_0823800,GO:0003676
PF3D7_0200200,GO:0020002
PF3D7_0111700,GO:0006412
PF3D7_1415800,GO:0005739
PF3D7_0504600,GO:0006099
PF3D7_0316800,GO:0022627
PF3D7_1312900,GO:0003723
PF3D7_0919000,GO:0042393
PF3D7_0526900,GO:0015031
PF3D7_0805700,GO:0005829
PF3D7_0712900,GO:0009405
PF3D7_1365900,GO:0006464
PF3D7_0903900,GO:0022625
PF3D7_0924100,GO:0005198
PF3D7_1312400,GO:0003743
PF3D7_1147500,GO:0005965
PF3D7_0912800,GO:0003899
PF3D7_1211800,GO:0010564
PF3D7_0401400,GO:0020033
PF3D7_1337800,GO:0042493
PF3D7_0304200,GO:0005515
PF3D7_1226700,GO:0005730
PF3D7_0216200,GO:0016021
PF3D7_1248200,GO:0045292
PF3D7_1037600,GO:0006289
PF3D7_0627900,GO:0004540
PF3D7_0931200,GO:0005783
PF3D7_0216800,GO:0006897
PF3D7_1474000,GO:0016020
PF3D7_0301000,GO:0006631
PF3D7_0800400,GO:0020033
PF3D7_0606600,GO:0005737
PF3D7_1463200,GO:0006272
PF3D7_1131900,GO:0005737
PF3D7_0211800,GO:0006421
PF3D7_0218100,GO:0006810
PF3D7_0728300,GO:0005737
PF3D7_0522000,GO:0003677
PF3D7_0114100,GO:0016021
PF3D7_0213600,GO:0005524
PF3D7_1324100,GO:0016020
PF3D7_0630300,GO:0003887
PF3D7_0201900,GO:0016020
PF3D7_0806800,GO:0046961
PF3D7_0200200,GO:0020035
PF3D7_1254300,GO:0020036
PF3D7_0312100,GO:0020011
PF3D7_1239500,GO:0020011
PF3D7_1111700,GO:0005737
PF3D7_0528900,GO:0003735
PF3D7_0417100,GO:0003723
PF3D7_0930200,GO:0016021
PF3D7_1367000,GO:0005634
PF3D7_1450100,GO:0005829
PF3D7_0718400,GO:0005763
PF3D7_0323700,GO:0000398
PF3D7_1310600,GO:0043952
PF3D7_1030000,GO:0000182
PF3D7_1255100,GO:0020002
PF3D7_1224200,GO:0015031
PF3D7_1433200,GO:0005524
PF3D7_1202900,GO:0005694
PF3D7_1034900,GO:0005524
PF3D7_1126100,GO:0008641
PF3D7_1414900,GO:0006508
PF3D7_1368700,GO:0055085
PF3D7_0909400,GO:0004527
PF3D7_1010100,GO:0020011
PF3D7_0112200,GO:0042493
PF3D7_1244400,GO:0016020
PF3D7_1106700,GO:0004386
PF3D7_0111800,GO:0006417
PF3D7_0217100,GO:0015991
PF3D7_1459100,GO:0005739
PF3D7_1112500,GO:0005737
PF3D7_0901500,GO:0020033
PF3D7_0827500,GO:0005622
PF3D7_0903300,GO:0005525
PF3D7_0216800,GO:0016021
PF3D7_1320300,GO:0005634
PF3D7_1237200,GO:0005634
PF3D7_0918400,GO:0005509
PF3D7_0632400,GO:0020002
PF3D7_0605800,GO:0006302
PF3D7_0810400,GO:0005215
PF3D7_1213800,GO:0006418
PF3D7_0411700,GO:0005737
PF3D7_1356300,GO:0006511
PF3D7_1239100,GO:0006412
PF3D7_0110800,GO:0017025
PF3D7_1246900,GO:0005737
PF3D7_1320500,GO:0006886
PF3D7_1422500,GO:0005783
PF3D7_0904200,GO:0020011
PF3D7_1300300,GO:0004872
PF3D7_0310800,GO:0020011
PF3D7_1406200,GO:0006357
PF3D7_1117500,GO:0004831
PF3D7_1116500,GO:0005886
PF3D7_1124400,GO:0005634
PF3D7_1478200,GO:0016020
PF3D7_1224500,GO:0051082
PF3D7_0411200,GO:0005737
PF3D7_1449100,GO:0005819
PF3D7_1404000,GO:0003899
PF3D7_1311300,GO:0005754
PF3D7_1215700,GO:0006298
PF3D7_1106500,GO:0005737
PF3D7_0937300,GO:0020002
PF3D7_1239300,GO:0008270
PF3D7_1340700,GO:0003924
PF3D7_0710500,GO:0020011
PF3D7_0413500,GO:0004619
PF3D7_1104800,GO:0020011
PF3D7_0324100,GO:0016021
PF3D7_1250200,GO:0016021
PF3D7_1132300,GO:0003676
PF3D7_0803600,GO:0005975
PF3D7_0901500,GO:0020002
PF3D7_1125200,GO:0016021
PF3D7_0422100,GO:0005783
PF3D7_0100200,GO:0020013
PF3D7_1118600,GO:0043984
PF3D7_0421100,GO:0016337
PF3D7_1222100,GO:0016020
PF3D7_0103700,GO:0016301
PF3D7_1352600,GO:0005524
PF3D7_1404000,GO:0000166
PF3D7_0706000,GO:0005737
PF3D7_0828500,GO:0005851
PF3D7_0107800,GO:0004519
PF3D7_1359700,GO:0016020
PF3D7_1217100,GO:0005524
PF3D7_0607200,GO:0016020
PF3D7_0504000,GO:0043231
PF3D7_0419300,GO:0005524
PF3D7_1124500,GO:0006099
PF3D7_1215100,GO:0005737
PF3D7_0614400,GO:0008380
PF3D7_0223500,GO:0016337
PF3D7_0223500,GO:0020013
PF3D7_1401800,GO:0006656
PF3D7_0909300,GO:0005829
PF3D7_1450900,GO:0006631
PF3D7_1127900,GO:0005874
PF3D7_1110100,GO:0008270
PF3D7_1449700,GO:0034399
PF3D7_0212100,GO:0005634
PF3D7_1242600,GO:0018342
PF3D7_1105400,GO:0005622
PF3D7_1365900,GO:0006412
PF3D7_1118800,GO:0005856
PF3D7_0829000,GO:0005622
PF3D7_1233800,GO:0005524
PF3D7_1464000,GO:0005634
PF3D7_0818200,GO:0020020
PF3D7_1331300,GO:0008233
PF3D7_0917500,GO:0051082
PF3D7_0800300,GO:0020033
PF3D7_1312100,GO:0005737
PF3D7_1250400,GO:0005524
PF3D7_1240600,GO:0020013
PF3D7_1402000,GO:0016020
PF3D7_1114600,GO:0003677
PF3D7_1107600,GO:0003774
PF3D7_1226800,GO:0016787
PF3D7_0618300,GO:0006412
PF3D7_1414600,GO:0004484
PF3D7_0919600,GO:0005789
PF3D7_0731100,GO:0006900
PF3D7_0512900,GO:0005737
PF3D7_1212500,GO:0030176
PF3D7_0711700,GO:0020033
PF3D7_0632100,GO:0020035
PF3D7_1419800,GO:0055114
PF3D7_1413000,GO:0005737
PF3D7_1405300,GO:0003896
PF3D7_1217100,GO:0000737
PF3D7_0517500,GO:0005737
PF3D7_0213600,GO:0005737
PF3D7_0104100,GO:0016020
PF3D7_0321900,GO:0007275
PF3D7_1023100,GO:0007017
PF3D7_1246000,GO:0016020
PF3D7_0927900,GO:0016020
PF3D7_0209700,GO:0016874
PF3D7_1224700,GO:0006351
PF3D7_1472300,GO:0020011
PF3D7_0707700,GO:0004842
PF3D7_0529300,GO:0020011
PF3D7_API02700,GO:0005840
PF3D7_1336700,GO:0016021
PF3D7_0831300,GO:0005581
PF3D7_0111700,GO:0005737
PF3D7_0622100,GO:0016020
PF3D7_1479500,GO:0020036
PF3D7_1107400,GO:1990426
PF3D7_0913900,GO:0004814
PF3D7_1104000,GO:0003723
PF3D7_0908300,GO:0006811
PF3D7_1005300,GO:0016020
PF3D7_0930300,GO:0005515
PF3D7_0512600,GO:0005622
PF3D7_0309200,GO:0005524
PF3D7_0412700,GO:0009405
PF3D7_1100100,GO:0004872
PF3D7_1414400,GO:0005515
PF3D7_0828000,GO:0006508
PF3D7_0412900,GO:0009405
PF3D7_1305100,GO:0020011
PF3D7_1411900,GO:0005576
PF3D7_1040500,GO:0020033
PF3D7_1036800,GO:0016020
PF3D7_1034400,GO:0005749
PF3D7_0614600,GO:0003924
PF3D7_1248200,GO:0003676
PF3D7_1364500,GO:0000175
PF3D7_1363700,GO:0008152
PF3D7_1227500,GO:0016020
PF3D7_1008900,GO:0006091
PF3D7_1115700,GO:0016020
PF3D7_1475200,GO:0005634
PF3D7_1113900,GO:0005524
PF3D7_1129700,GO:0005737
PF3D7_1200100,GO:0020002
PF3D7_0303000,GO:0005524
PF3D7_1359300,GO:0000178
PF3D7_0308600,GO:0016567
PF3D7_1028800,GO:0016021
PF3D7_0514200,GO:0020011
PF3D7_1243900,GO:0031410
PF3D7_0517600,GO:0051016
PF3D7_1445900,GO:0005524
PF3D7_0703200,GO:0016779
PF3D7_1136600,GO:0003779
PF3D7_1443600,GO:0007020
PF3D7_1236700,GO:0008168
PF3D7_1457300,GO:0005829
PF3D7_0302900,GO:0008536
PF3D7_1241800,GO:0005524
PF3D7_1318200,GO:0006650
PF3D7_1030400,GO:0005524
PF3D7_0306300,GO:0019153
PF3D7_1312000,GO:0020011
PF3D7_0915400,GO:0006002
PF3D7_1466300,GO:0004175
PF3D7_1200400,GO:0050839
PF3D7_0830500,GO:0005783
PF3D7_1338100,GO:0004175
PF3D7_0307200,GO:0003735
PF3D7_0413100,GO:0004872
PF3D7_0615900,GO:0005634
PF3D7_1235700,GO:0005739
PF3D7_0304500,GO:0015035
PF3D7_0309500,GO:0006529
PF3D7_1323500,GO:0016021
PF3D7_1230800,GO:0005634
PF3D7_1008600,GO:0046872
PF3D7_1243500,GO:0007034
PF3D7_0217500,GO:0042493
PF3D7_0314400,GO:0004722
PF3D7_1120700,GO:0016020
PF3D7_0800100,GO:0020030
PF3D7_0632300,GO:0016020
PF3D7_0511400,GO:0005737
PF3D7_1419800,GO:0005737
PF3D7_1035100,GO:0005524
PF3D7_0717000,GO:0016787
PF3D7_0505700,GO:0005737
PF3D7_1220100,GO:0000389
PF3D7_1145400,GO:0016192
PF3D7_0934800,GO:0005515
PF3D7_1350200,GO:0005681
PF3D7_0517300,GO:0005681
PF3D7_1434500,GO:0016020
PF3D7_1447300,GO:0005622
PF3D7_1128500,GO:0005524
PF3D7_0217300,GO:0008565
PF3D7_0625600,GO:0006378
PF3D7_0513800,GO:0003924
PF3D7_1146600,GO:0005634
PF3D7_1030400,GO:0016021
PF3D7_0610000,GO:0005622
PF3D7_0630700,GO:0009086
PF3D7_0413800,GO:0005840
PF3D7_0832200,GO:0044164
PF3D7_1358300,GO:0004252
PF3D7_1356400,GO:0007165
PF3D7_0600300,GO:0020003
PF3D7_1460700,GO:0005840
PF3D7_1014900,GO:0005524
PF3D7_1206000,GO:0005634
PF3D7_0814900,GO:0055114
PF3D7_0509500,GO:0000287
PF3D7_1308200,GO:0004088
PF3D7_0619900,GO:0008380
PF3D7_1301600,GO:0004872
PF3D7_0811000,GO:0031146
PF3D7_1033400,GO:0005737
PF3D7_0300200,GO:0020002
PF3D7_0309600,GO:0009986
PF3D7_1365100,GO:0005840
PF3D7_1320600,GO:0055037
PF3D7_0701800,GO:0020013
PF3D7_1150000,GO:0020013
PF3D7_1136200,GO:0016020
PF3D7_0528100,GO:0016192
PF3D7_0305200,GO:0005516
PF3D7_1204300,GO:0045905
PF3D7_1003000,GO:0016020
PF3D7_1464500,GO:0003774
PF3D7_0903200,GO:0016020
PF3D7_0812200,GO:0004252
PF3D7_1356000,GO:0005524
PF3D7_1333900,GO:0005737
PF3D7_1239800,GO:0016459
PF3D7_0706400,GO:0006412
PF3D7_0802100,GO:0003700
PF3D7_1366600,GO:0005785
PF3D7_1201500,GO:0003924
